title,playlist,u_n_words,u_valence,u_dominance,u_arousal,u_negative,u_positive,u_joy,u_anger,u_surprise,u_disgust,u_fear,u_sadness,u_trust,u_anticipation,n_words,valence,dominance,arousal,negative,positive,joy,anger,surprise,disgust,fear,sadness,trust,anticipation,s_n_words,s_valence,s_dominance,s_arousal,s_negative,s_positive,s_joy,s_anger,s_surprise,s_disgust,s_fear,s_sadness,s_trust,s_anticipation,joy_ratio,anger_ratio,surprise_ratio,disgust_ratio,fear_ratio,sadness_ratio,trust_ratio,anticipation_ratio,sentiment,artist,wheel_playlist,q1,q2,q3,q4
Horizons,fall_feels,72,0.5304,0.46069999999999994,0.3929,4,1,0.0,0.0,0.0,0.0,0.5,0.718,0.406,0.508,22,0.5303999999999999,0.46069999999999994,0.39289999999999997,3,1,0.0,0.0,0.0,0.0,0.25,0.359,0.203,0.508,11,0.4955,0.43962499999999993,0.392625,3,1,0.0,0.0,0.0,0.0,0.25,0.359,0.203,0.508,0.0,0.0,0.0,0.0,0.1893939393939394,0.271969696969697,0.15378787878787878,0.38484848484848483,-0.36363636363636365,José González,fear,0.0,0.0,0.46136363636363636,0.5386363636363636
Hot Girl (Bodies Bodies Bodies),bbe,435,0.6118269230769233,0.4874230769230771,0.45851923076923096,14,14,2.7319999999999998,12.559000000000001,5.226,4.4590000000000005,2.157,2.8580000000000005,6.045,2.7960000000000003,114,0.6118269230769233,0.4874230769230772,0.4585192307692308,5,9,2.5949999999999998,2.196,1.5939999999999999,1.219,0.6719999999999999,0.8280000000000001,4.2490000000000006,2.398,81,0.6096600000000003,0.48676000000000014,0.46486000000000005,5,9,2.5949999999999998,2.196,1.5939999999999999,1.219,0.6719999999999999,0.8280000000000001,4.2490000000000006,2.398,0.1647514443527395,0.13941971938289635,0.10119992381436099,0.07739191162465876,0.042663957843946415,0.05256809091486255,0.2697606501174529,0.15224430194908262,0.14035087719298245,Charli XCX,surprise,0.2659513681671005,0.21681163100755513,0.09523204875880897,0.42200495206653554
Hot Girl (Bodies Bodies Bodies),bbe,435,0.6118269230769233,0.4874230769230771,0.45851923076923096,14,14,2.7319999999999998,12.559000000000001,5.226,4.4590000000000005,2.157,2.8580000000000005,6.045,2.7960000000000003,114,0.6118269230769233,0.4874230769230772,0.4585192307692308,5,9,2.5949999999999998,2.196,1.5939999999999999,1.219,0.6719999999999999,0.8280000000000001,4.2490000000000006,2.398,81,0.6096600000000003,0.48676000000000014,0.46486000000000005,5,9,2.5949999999999998,2.196,1.5939999999999999,1.219,0.6719999999999999,0.8280000000000001,4.2490000000000006,2.398,0.1647514443527395,0.13941971938289635,0.10119992381436099,0.07739191162465876,0.042663957843946415,0.05256809091486255,0.2697606501174529,0.15224430194908262,0.14035087719298245,Charli XCX,trust,0.2659513681671005,0.21681163100755513,0.09523204875880897,0.42200495206653554
Hot In It,beast_mode,396,0.49520000000000014,0.39737142857142854,0.42637142857142857,17,1,0.0,17.822,0.0,1.335,0.188,4.934,0.641,1.5550000000000002,82,0.49520000000000003,0.3973714285714285,0.4263714285714286,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,55,0.4846060606060607,0.38842424242424234,0.4283333333333334,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,0.0,0.17752650176678447,0.0,0.06289752650176679,0.026572438162544173,0.5320141342756184,0.09060070671378093,0.11038869257950532,-0.24390243902439024,Charli XCX,sadness,0.0,0.24042402826855125,0.5585865724381626,0.20098939929328624
Hot In It,beast_mode,396,0.49520000000000014,0.39737142857142854,0.42637142857142857,17,1,0.0,17.822,0.0,1.335,0.188,4.934,0.641,1.5550000000000002,82,0.49520000000000003,0.3973714285714285,0.4263714285714286,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,55,0.4846060606060607,0.38842424242424234,0.4283333333333334,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,0.0,0.17752650176678447,0.0,0.06289752650176679,0.026572438162544173,0.5320141342756184,0.09060070671378093,0.11038869257950532,-0.24390243902439024,Tiësto,anger,0.0,0.24042402826855125,0.5585865724381626,0.20098939929328624
Hot In It,beast_mode,396,0.49520000000000014,0.39737142857142854,0.42637142857142857,17,1,0.0,17.822,0.0,1.335,0.188,4.934,0.641,1.5550000000000002,82,0.49520000000000003,0.3973714285714285,0.4263714285714286,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,55,0.4846060606060607,0.38842424242424234,0.4283333333333334,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,0.0,0.17752650176678447,0.0,0.06289752650176679,0.026572438162544173,0.5320141342756184,0.09060070671378093,0.11038869257950532,-0.24390243902439024,Tiësto,sadness,0.0,0.24042402826855125,0.5585865724381626,0.20098939929328624
Hot In It,beast_mode,396,0.49520000000000014,0.39737142857142854,0.42637142857142857,17,1,0.0,17.822,0.0,1.335,0.188,4.934,0.641,1.5550000000000002,82,0.49520000000000003,0.3973714285714285,0.4263714285714286,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,55,0.4846060606060607,0.38842424242424234,0.4283333333333334,6,1,0.0,1.256,0.0,0.445,0.188,3.764,0.641,0.781,0.0,0.17752650176678447,0.0,0.06289752650176679,0.026572438162544173,0.5320141342756184,0.09060070671378093,0.11038869257950532,-0.24390243902439024,Charli XCX,anger,0.0,0.24042402826855125,0.5585865724381626,0.20098939929328624
Hot for Teacher - 2015 Remaster,get_chores_done,234,0.5340975609756098,0.4721707317073171,0.4360975609756098,21,12,0.545,10.635,0.719,6.662000000000001,6.954,7.5109999999999975,9.611,2.116,98,0.5340975609756098,0.47217073170731705,0.43609756097560975,8,4,0.545,2.554,0.719,1.9700000000000002,2.3449999999999998,1.6889999999999998,3.164,1.749,62,0.5172702702702703,0.4654594594594594,0.4417027027027027,8,4,0.545,2.554,0.719,1.9700000000000002,2.3449999999999998,1.6889999999999998,3.164,1.749,0.03698676620291823,0.17332880895826264,0.04879538513742789,0.1336952833389888,0.15914489311163896,0.11462504241601629,0.2147268408551069,0.11869697997964032,-0.16326530612244897,Van Halen,anger,0.08578215134034611,0.30702409229725147,0.2737699355276553,0.3334238208347472
Hot for Teacher - 2015 Remaster,get_chores_done,234,0.5340975609756098,0.4721707317073171,0.4360975609756098,21,12,0.545,10.635,0.719,6.662000000000001,6.954,7.5109999999999975,9.611,2.116,98,0.5340975609756098,0.47217073170731705,0.43609756097560975,8,4,0.545,2.554,0.719,1.9700000000000002,2.3449999999999998,1.6889999999999998,3.164,1.749,62,0.5172702702702703,0.4654594594594594,0.4417027027027027,8,4,0.545,2.554,0.719,1.9700000000000002,2.3449999999999998,1.6889999999999998,3.164,1.749,0.03698676620291823,0.17332880895826264,0.04879538513742789,0.1336952833389888,0.15914489311163896,0.11462504241601629,0.2147268408551069,0.11869697997964032,-0.16326530612244897,Van Halen,disgust,0.08578215134034611,0.30702409229725147,0.2737699355276553,0.3334238208347472
Hush,villain_mode,257,0.583121212121212,0.49575757575757573,0.45209090909090904,14,20,3.195,0.968,0.219,0.484,0.968,0.836,1.718,0.383,80,0.583121212121212,0.4957575757575756,0.45209090909090915,4,7,1.496,0.484,0.219,0.484,0.484,0.418,0.984,0.383,49,0.5706,0.4831999999999999,0.4524666666666667,4,7,1.496,0.484,0.219,0.484,0.484,0.418,0.984,0.383,0.30210016155088854,0.09773828756058157,0.04422455573505654,0.09773828756058157,0.09773828756058157,0.0844103392568659,0.1987075928917609,0.07734248788368336,0.15,The Marías,joy,0.34632471728594505,0.19547657512116315,0.18214862681744748,0.27605008077544424
I Ain't Worried,mood_booster,275,0.5545263157894736,0.4903947368421052,0.5121315789473685,20,7,3.8560000000000008,7.557,2.056,0.0,4.816,2.6410000000000005,4.2090000000000005,3.403,84,0.5545263157894735,0.4903947368421053,0.5121315789473686,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,52,0.5375588235294116,0.4769705882352942,0.525764705882353,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,0.1245410900875459,0.10992657441400733,0.0965828861903417,0.0,0.22634848912736516,0.15553515955944647,0.15384072295961593,0.1332250776616775,-0.09523809523809523,OneRepublic,surprise,0.2211239762778876,0.10992657441400733,0.3818836486868116,0.2870658006212934
I Ain't Worried,mood_booster,275,0.5545263157894736,0.4903947368421052,0.5121315789473685,20,7,3.8560000000000008,7.557,2.056,0.0,4.816,2.6410000000000005,4.2090000000000005,3.403,84,0.5545263157894735,0.4903947368421053,0.5121315789473686,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,52,0.5375588235294116,0.4769705882352942,0.525764705882353,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,0.1245410900875459,0.10992657441400733,0.0965828861903417,0.0,0.22634848912736516,0.15553515955944647,0.15384072295961593,0.1332250776616775,-0.09523809523809523,OneRepublic,fear,0.2211239762778876,0.10992657441400733,0.3818836486868116,0.2870658006212934
I Ain't Worried,happy_hits,275,0.5545263157894736,0.4903947368421052,0.5121315789473685,20,7,3.8560000000000008,7.557,2.056,0.0,4.816,2.6410000000000005,4.2090000000000005,3.403,84,0.5545263157894735,0.4903947368421053,0.5121315789473686,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,52,0.5375588235294116,0.4769705882352942,0.525764705882353,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,0.1245410900875459,0.10992657441400733,0.0965828861903417,0.0,0.22634848912736516,0.15553515955944647,0.15384072295961593,0.1332250776616775,-0.09523809523809523,OneRepublic,fear,0.2211239762778876,0.10992657441400733,0.3818836486868116,0.2870658006212934
I Ain't Worried,happy_hits,275,0.5545263157894736,0.4903947368421052,0.5121315789473685,20,7,3.8560000000000008,7.557,2.056,0.0,4.816,2.6410000000000005,4.2090000000000005,3.403,84,0.5545263157894735,0.4903947368421053,0.5121315789473686,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,52,0.5375588235294116,0.4769705882352942,0.525764705882353,7,5,1.7640000000000002,1.557,1.3679999999999999,0.0,3.2060000000000004,2.203,2.1790000000000003,1.887,0.1245410900875459,0.10992657441400733,0.0965828861903417,0.0,0.22634848912736516,0.15553515955944647,0.15384072295961593,0.1332250776616775,-0.09523809523809523,OneRepublic,surprise,0.2211239762778876,0.10992657441400733,0.3818836486868116,0.2870658006212934
I Am Above,adrenaline_workout,339,0.516483870967742,0.5067096774193548,0.504967741935484,18,11,6.582,2.727,0.0,0.695,9.189000000000002,7.029999999999999,6.734,8.649999999999999,62,0.516483870967742,0.5067096774193548,0.5049677419354839,5,3,1.373,1.4609999999999999,0.0,0.695,3.047,2.5620000000000003,1.375,1.5230000000000001,32,0.4894814814814815,0.49222222222222217,0.5210740740740741,5,3,1.373,1.4609999999999999,0.0,0.695,3.047,2.5620000000000003,1.375,1.5230000000000001,0.1140744433366567,0.12138584247258224,0.0,0.05774343635759388,0.2531571950814224,0.2128614157527418,0.11424061149883682,0.1265370555001662,-0.12903225806451613,In Flames,fear,0.1140744433366567,0.17912927883017613,0.46601861083416424,0.24077766699900302
I Am Above,adrenaline_workout,339,0.516483870967742,0.5067096774193548,0.504967741935484,18,11,6.582,2.727,0.0,0.695,9.189000000000002,7.029999999999999,6.734,8.649999999999999,62,0.516483870967742,0.5067096774193548,0.5049677419354839,5,3,1.373,1.4609999999999999,0.0,0.695,3.047,2.5620000000000003,1.375,1.5230000000000001,32,0.4894814814814815,0.49222222222222217,0.5210740740740741,5,3,1.373,1.4609999999999999,0.0,0.695,3.047,2.5620000000000003,1.375,1.5230000000000001,0.1140744433366567,0.12138584247258224,0.0,0.05774343635759388,0.2531571950814224,0.2128614157527418,0.11424061149883682,0.1265370555001662,-0.12903225806451613,In Flames,sadness,0.1140744433366567,0.17912927883017613,0.46601861083416424,0.24077766699900302
I Am Damnation,adrenaline_workout,343,0.5717878787878786,0.512,0.42818181818181833,12,7,3.3350000000000004,4.715999999999999,1.5939999999999999,2.687,7.106000000000001,5.1339999999999995,5.998999999999999,1.625,129,0.5717878787878787,0.5119999999999999,0.4281818181818184,7,7,2.851,2.549,1.594,2.109,3.9029999999999996,3.479,4.187,1.234,81,0.5695573770491802,0.511344262295082,0.4349672131147542,7,7,2.851,2.549,1.594,2.109,3.9029999999999996,3.198,4.187,1.234,0.13014699169177396,0.11636081438875194,0.07276545238747376,0.09627499315256095,0.17817036428375788,0.15881493654706474,0.1911348488998448,0.056331598648772026,0.0,Bleed From Within,fear,0.20291244407924772,0.2126358075413129,0.3369853008308226,0.24746644754861682
I Be,beast_mode,610,0.50771875,0.4897187500000001,0.4933437499999998,23,30,15.809000000000006,10.912999999999998,5.489000000000001,7.458,7.0850000000000035,2.9930000000000003,16.134999999999998,16.595000000000002,150,0.5077187500000001,0.48971875,0.49334374999999986,14,5,2.534,3.601,0.41400000000000003,3.0540000000000003,2.2740000000000005,1.775,3.2880000000000003,1.9449999999999998,109,0.5047333333333335,0.4922333333333333,0.5015999999999999,14,5,2.534,3.601,0.41400000000000003,3.0540000000000003,2.2740000000000005,1.494,3.2880000000000003,1.9449999999999998,0.13418056658723854,0.19068043420704262,0.02192216044479746,0.16171564733915805,0.1204130262112788,0.09398993910510986,0.17410643367752185,0.10299179242785278,-0.24,Key Glock,disgust,0.15610272703203598,0.35239608154620067,0.21440296531638867,0.2770982261053746
I Be,beast_mode,610,0.50771875,0.4897187500000001,0.4933437499999998,23,30,15.809000000000006,10.912999999999998,5.489000000000001,7.458,7.0850000000000035,2.9930000000000003,16.134999999999998,16.595000000000002,150,0.5077187500000001,0.48971875,0.49334374999999986,14,5,2.534,3.601,0.41400000000000003,3.0540000000000003,2.2740000000000005,1.775,3.2880000000000003,1.9449999999999998,109,0.5047333333333335,0.4922333333333333,0.5015999999999999,14,5,2.534,3.601,0.41400000000000003,3.0540000000000003,2.2740000000000005,1.494,3.2880000000000003,1.9449999999999998,0.13418056658723854,0.19068043420704262,0.02192216044479746,0.16171564733915805,0.1204130262112788,0.09398993910510986,0.17410643367752185,0.10299179242785278,-0.24,Key Glock,anger,0.15610272703203598,0.35239608154620067,0.21440296531638867,0.2770982261053746
I Burned LA Down,sad_hour,243,0.5386,0.4776571428571428,0.43739999999999996,5,4,3.9840000000000004,2.0620000000000003,0.0,0.484,2.9790000000000005,3.9640000000000004,3.3209999999999997,2.5149999999999997,83,0.5386,0.4776571428571428,0.4374,3,3,1.9370000000000003,1.0310000000000001,0.0,0.484,1.714,1.42,1.9689999999999999,2.046,47,0.5353666666666667,0.4814666666666667,0.4423333333333333,3,3,1.9370000000000003,1.0310000000000001,0.0,0.484,1.714,1.139,1.9689999999999999,2.046,0.1827186114517499,0.09725497594566553,0.0,0.0456560701820583,0.16168286010753705,0.1339496273936421,0.18573719460428262,0.1930006603150646,0.0,Noah Cyrus,anticipation,0.1827186114517499,0.14291104612772382,0.29563248750117915,0.3787378549193472
I Can't Go for That (No Can Do),get_chores_done,321,0.6124499999999999,0.51715,0.42385,1,0,0.802,0.0,0.0,0.0,0.0,0.0,0.258,0.57,55,0.61245,0.51715,0.42385,1,0,0.401,0.0,0.0,0.0,0.0,0.0,0.258,0.57,29,0.5887142857142856,0.5096428571428572,0.4425714285714285,1,0,0.401,0.0,0.0,0.0,0.0,0.0,0.258,0.57,0.3262815296989422,0.0,0.0,0.0,0.0,0.0,0.209926769731489,0.4637917005695687,-0.07272727272727272,Daryl Hall & John Oates,anticipation,0.3262815296989422,0.0,0.0,0.6737184703010577
I Can't Go for That (No Can Do),get_chores_done,321,0.6124499999999999,0.51715,0.42385,1,0,0.802,0.0,0.0,0.0,0.0,0.0,0.258,0.57,55,0.61245,0.51715,0.42385,1,0,0.401,0.0,0.0,0.0,0.0,0.0,0.258,0.57,29,0.5887142857142856,0.5096428571428572,0.4425714285714285,1,0,0.401,0.0,0.0,0.0,0.0,0.0,0.258,0.57,0.3262815296989422,0.0,0.0,0.0,0.0,0.0,0.209926769731489,0.4637917005695687,-0.07272727272727272,Daryl Hall & John Oates,joy,0.3262815296989422,0.0,0.0,0.6737184703010577
I Disagree,villain_mode,269,0.5695263157894737,0.5234736842105264,0.4607894736842106,1,7,3.3760000000000003,0.688,0.0,0.484,0.547,4.715000000000001,6.419999999999999,0.0,60,0.5695263157894738,0.5234736842105262,0.4607894736842106,1,2,1.266,0.688,0.0,0.484,0.547,0.781,1.07,0.0,34,0.5778125,0.5245625,0.4860625000000001,1,2,1.266,0.688,0.0,0.484,0.547,0.5,1.07,0.0,0.2617866004962779,0.1422663358147229,0.0,0.10008271298593878,0.11311000827129859,0.16149710504549214,0.22125723738626965,0.0,0.06666666666666667,Poppy,joy,0.2617866004962779,0.24234904880066166,0.2746071133167907,0.22125723738626965
I Don't Know Why,happy_hits,427,0.6217142857142858,0.5061632653061223,0.41820408163265294,0,6,4.428999999999999,0.0,5.19,0.42999999999999994,0.0,0.562,4.897,8.273,94,0.6217142857142858,0.5061632653061223,0.41820408163265316,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.281,2.477,1.5230000000000001,56,0.6323809523809524,0.5059999999999999,0.42340476190476195,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.0,2.477,1.5230000000000001,0.24330601092896173,0.0,0.16010928961748636,0.01174863387978142,0.0,0.038387978142076506,0.3383879781420765,0.2080601092896175,0.1276595744680851,Astrid S,trust,0.4034153005464481,0.01174863387978142,0.038387978142076506,0.5464480874316939
I Don't Know Why,happy_hits,427,0.6217142857142858,0.5061632653061223,0.41820408163265294,0,6,4.428999999999999,0.0,5.19,0.42999999999999994,0.0,0.562,4.897,8.273,94,0.6217142857142858,0.5061632653061223,0.41820408163265316,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.281,2.477,1.5230000000000001,56,0.6323809523809524,0.5059999999999999,0.42340476190476195,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.0,2.477,1.5230000000000001,0.24330601092896173,0.0,0.16010928961748636,0.01174863387978142,0.0,0.038387978142076506,0.3383879781420765,0.2080601092896175,0.1276595744680851,Astrid S,anticipation,0.4034153005464481,0.01174863387978142,0.038387978142076506,0.5464480874316939
I Don't Know Why,happy_hits,427,0.6217142857142858,0.5061632653061223,0.41820408163265294,0,6,4.428999999999999,0.0,5.19,0.42999999999999994,0.0,0.562,4.897,8.273,94,0.6217142857142858,0.5061632653061223,0.41820408163265316,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.281,2.477,1.5230000000000001,56,0.6323809523809524,0.5059999999999999,0.42340476190476195,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.0,2.477,1.5230000000000001,0.24330601092896173,0.0,0.16010928961748636,0.01174863387978142,0.0,0.038387978142076506,0.3383879781420765,0.2080601092896175,0.1276595744680851,Astrid S,surprise,0.4034153005464481,0.01174863387978142,0.038387978142076506,0.5464480874316939
I Don't Know Why,happy_hits,427,0.6217142857142858,0.5061632653061223,0.41820408163265294,0,6,4.428999999999999,0.0,5.19,0.42999999999999994,0.0,0.562,4.897,8.273,94,0.6217142857142858,0.5061632653061223,0.41820408163265316,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.281,2.477,1.5230000000000001,56,0.6323809523809524,0.5059999999999999,0.42340476190476195,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.0,2.477,1.5230000000000001,0.24330601092896173,0.0,0.16010928961748636,0.01174863387978142,0.0,0.038387978142076506,0.3383879781420765,0.2080601092896175,0.1276595744680851,NOTD,surprise,0.4034153005464481,0.01174863387978142,0.038387978142076506,0.5464480874316939
I Don't Know Why,happy_hits,427,0.6217142857142858,0.5061632653061223,0.41820408163265294,0,6,4.428999999999999,0.0,5.19,0.42999999999999994,0.0,0.562,4.897,8.273,94,0.6217142857142858,0.5061632653061223,0.41820408163265316,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.281,2.477,1.5230000000000001,56,0.6323809523809524,0.5059999999999999,0.42340476190476195,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.0,2.477,1.5230000000000001,0.24330601092896173,0.0,0.16010928961748636,0.01174863387978142,0.0,0.038387978142076506,0.3383879781420765,0.2080601092896175,0.1276595744680851,NOTD,trust,0.4034153005464481,0.01174863387978142,0.038387978142076506,0.5464480874316939
I Don't Know Why,happy_hits,427,0.6217142857142858,0.5061632653061223,0.41820408163265294,0,6,4.428999999999999,0.0,5.19,0.42999999999999994,0.0,0.562,4.897,8.273,94,0.6217142857142858,0.5061632653061223,0.41820408163265316,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.281,2.477,1.5230000000000001,56,0.6323809523809524,0.5059999999999999,0.42340476190476195,0,3,1.781,0.0,1.1720000000000002,0.086,0.0,0.0,2.477,1.5230000000000001,0.24330601092896173,0.0,0.16010928961748636,0.01174863387978142,0.0,0.038387978142076506,0.3383879781420765,0.2080601092896175,0.1276595744680851,NOTD,anticipation,0.4034153005464481,0.01174863387978142,0.038387978142076506,0.5464480874316939
I FEEL LIKE DANCING,beast_mode,36,0.7605,0.521,0.4775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.356,0.0,4,0.7605,0.521,0.4775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,3,0.7605,0.521,0.4775,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Hardwell,trust,0.0,0.0,0.0,1.0
I Just Called,confidence_boost,380,0.5546093750000001,0.4788125,0.4250781250000001,11,11,3.1229999999999998,3.3339999999999996,1.023,1.859,3.2809999999999997,3.9830000000000005,3.827,2.1639999999999997,144,0.5546093750000001,0.4788124999999999,0.4250781250000001,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,94,0.5438793103448275,0.4714655172413793,0.4284137931034483,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,0.0955886683550268,0.14759408681312208,0.06025089816832557,0.06855527416220036,0.1647329053536722,0.19594793568525828,0.13987867365569234,0.1274515578067024,-0.1388888888888889,NEIKED,sadness,0.15583956652335237,0.21614936097532245,0.3606808410389305,0.26733023146239476
I Just Called,confidence_boost,380,0.5546093750000001,0.4788125,0.4250781250000001,11,11,3.1229999999999998,3.3339999999999996,1.023,1.859,3.2809999999999997,3.9830000000000005,3.827,2.1639999999999997,144,0.5546093750000001,0.4788124999999999,0.4250781250000001,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,94,0.5438793103448275,0.4714655172413793,0.4284137931034483,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,0.0955886683550268,0.14759408681312208,0.06025089816832557,0.06855527416220036,0.1647329053536722,0.19594793568525828,0.13987867365569234,0.1274515578067024,-0.1388888888888889,Anne-Marie,sadness,0.15583956652335237,0.21614936097532245,0.3606808410389305,0.26733023146239476
I Just Called,confidence_boost,380,0.5546093750000001,0.4788125,0.4250781250000001,11,11,3.1229999999999998,3.3339999999999996,1.023,1.859,3.2809999999999997,3.9830000000000005,3.827,2.1639999999999997,144,0.5546093750000001,0.4788124999999999,0.4250781250000001,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,94,0.5438793103448275,0.4714655172413793,0.4284137931034483,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,0.0955886683550268,0.14759408681312208,0.06025089816832557,0.06855527416220036,0.1647329053536722,0.19594793568525828,0.13987867365569234,0.1274515578067024,-0.1388888888888889,Latto,sadness,0.15583956652335237,0.21614936097532245,0.3606808410389305,0.26733023146239476
I Just Called,happy_hits,380,0.5546093750000001,0.4788125,0.4250781250000001,11,11,3.1229999999999998,3.3339999999999996,1.023,1.859,3.2809999999999997,3.9830000000000005,3.827,2.1639999999999997,144,0.5546093750000001,0.4788124999999999,0.4250781250000001,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,94,0.5438793103448275,0.4714655172413793,0.4284137931034483,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,0.0955886683550268,0.14759408681312208,0.06025089816832557,0.06855527416220036,0.1647329053536722,0.19594793568525828,0.13987867365569234,0.1274515578067024,-0.1388888888888889,Latto,sadness,0.15583956652335237,0.21614936097532245,0.3606808410389305,0.26733023146239476
I Just Called,happy_hits,380,0.5546093750000001,0.4788125,0.4250781250000001,11,11,3.1229999999999998,3.3339999999999996,1.023,1.859,3.2809999999999997,3.9830000000000005,3.827,2.1639999999999997,144,0.5546093750000001,0.4788124999999999,0.4250781250000001,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,94,0.5438793103448275,0.4714655172413793,0.4284137931034483,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,0.0955886683550268,0.14759408681312208,0.06025089816832557,0.06855527416220036,0.1647329053536722,0.19594793568525828,0.13987867365569234,0.1274515578067024,-0.1388888888888889,Anne-Marie,sadness,0.15583956652335237,0.21614936097532245,0.3606808410389305,0.26733023146239476
I Just Called,happy_hits,380,0.5546093750000001,0.4788125,0.4250781250000001,11,11,3.1229999999999998,3.3339999999999996,1.023,1.859,3.2809999999999997,3.9830000000000005,3.827,2.1639999999999997,144,0.5546093750000001,0.4788124999999999,0.4250781250000001,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,94,0.5438793103448275,0.4714655172413793,0.4284137931034483,10,5,1.623,2.506,1.023,1.164,2.7969999999999997,3.3270000000000004,2.375,2.1639999999999997,0.0955886683550268,0.14759408681312208,0.06025089816832557,0.06855527416220036,0.1647329053536722,0.19594793568525828,0.13987867365569234,0.1274515578067024,-0.1388888888888889,NEIKED,sadness,0.15583956652335237,0.21614936097532245,0.3606808410389305,0.26733023146239476
I Just Threw Out The Love Of My Dreams,teen_angst,218,0.6237857142857143,0.5007500000000001,0.39092857142857146,0,11,9.893999999999998,0.0,1.569,0.0,1.5750000000000002,1.968,6.064,0.0,63,0.623785714285714,0.5007499999999999,0.39092857142857157,0,2,1.918,0.0,0.523,0.0,0.525,0.656,0.758,0.0,34,0.6237083333333332,0.4991249999999999,0.3989583333333335,0,2,1.918,0.0,0.523,0.0,0.525,0.656,0.758,0.0,0.43789954337899545,0.0,0.11940639269406393,0.0,0.11986301369863014,0.1497716894977169,0.1730593607305936,0.0,0.12698412698412698,Weezer,joy,0.5573059360730593,0.0,0.2696347031963471,0.1730593607305936
I Just Threw Out The Love Of My Dreams,teen_angst,218,0.6237857142857143,0.5007500000000001,0.39092857142857146,0,11,9.893999999999998,0.0,1.569,0.0,1.5750000000000002,1.968,6.064,0.0,63,0.623785714285714,0.5007499999999999,0.39092857142857157,0,2,1.918,0.0,0.523,0.0,0.525,0.656,0.758,0.0,34,0.6237083333333332,0.4991249999999999,0.3989583333333335,0,2,1.918,0.0,0.523,0.0,0.525,0.656,0.758,0.0,0.43789954337899545,0.0,0.11940639269406393,0.0,0.11986301369863014,0.1497716894977169,0.1730593607305936,0.0,0.12698412698412698,Weezer,surprise,0.5573059360730593,0.0,0.2696347031963471,0.1730593607305936
