title,playlist,n_words,valence,dominance,arousal,positive,negative,disgust,joy,anger,sadness,anticipation,trust,fear,surprise,u_n_words,u_valence,u_dominance,u_arousal,u_positive,u_negative,u_disgust,u_joy,u_anger,u_sadness,u_anticipation,u_trust,u_fear,u_surprise,s_n_words,s_valence,s_dominance,s_arousal,s_positive,s_negative,s_disgust,s_joy,s_anger,s_sadness,s_anticipation,s_trust,s_fear,s_surprise,disgust_ratio,joy_ratio,anger_ratio,sadness_ratio,anticipation_ratio,trust_ratio,fear_ratio,surprise_ratio,sentiment,artist,wheel_playlist
Family Line,sad_hour,363,0.5763571428571429,0.5081,0.4829571428571427,28,38,2.6,18.253,9.579,9.020999999999999,9.014,14.516000000000002,7.238999999999999,3.000000000000001,126,0.5763571428571431,0.5080999999999999,0.4829571428571428,15,19,1.343,7.192000000000001,5.165,3.646,5.062,6.485,4.007,2.258,79,0.5752222222222224,0.5083333333333334,0.49365079365079356,14,17,1.343,7.192000000000001,4.989,3.4859999999999998,5.062,6.485,4.007,2.258,0.03550845374341045,0.24928300237633497,0.13082133784928027,0.12320067739204062,0.12310507770888529,0.19824642866897926,0.09886372948021084,0.04097129278085822,-0.11019283746556474,Conan Gray,trust
Family Line,sad_hour,363,0.5763571428571429,0.5081,0.4829571428571427,28,38,2.6,18.253,9.579,9.020999999999999,9.014,14.516000000000002,7.238999999999999,3.000000000000001,126,0.5763571428571431,0.5080999999999999,0.4829571428571428,15,19,1.343,7.192000000000001,5.165,3.646,5.062,6.485,4.007,2.258,79,0.5752222222222224,0.5083333333333334,0.49365079365079356,14,17,1.343,7.192000000000001,4.989,3.4859999999999998,5.062,6.485,4.007,2.258,0.03550845374341045,0.24928300237633497,0.13082133784928027,0.12320067739204062,0.12310507770888529,0.19824642866897926,0.09886372948021084,0.04097129278085822,-0.11019283746556474,Conan Gray,fear
Family Line,sad_hour,363,0.5763571428571429,0.5081,0.4829571428571427,28,38,2.6,18.253,9.579,9.020999999999999,9.014,14.516000000000002,7.238999999999999,3.000000000000001,126,0.5763571428571431,0.5080999999999999,0.4829571428571428,15,19,1.343,7.192000000000001,5.165,3.646,5.062,6.485,4.007,2.258,79,0.5752222222222224,0.5083333333333334,0.49365079365079356,14,17,1.343,7.192000000000001,4.989,3.4859999999999998,5.062,6.485,4.007,2.258,0.03550845374341045,0.24928300237633497,0.13082133784928027,0.12320067739204062,0.12310507770888529,0.19824642866897926,0.09886372948021084,0.04097129278085822,-0.11019283746556474,Conan Gray,sadness
Family Line,sad_hour,363,0.5763571428571429,0.5081,0.4829571428571427,28,38,2.6,18.253,9.579,9.020999999999999,9.014,14.516000000000002,7.238999999999999,3.000000000000001,126,0.5763571428571431,0.5080999999999999,0.4829571428571428,15,19,1.343,7.192000000000001,5.165,3.646,5.062,6.485,4.007,2.258,79,0.5752222222222224,0.5083333333333334,0.49365079365079356,14,17,1.343,7.192000000000001,4.989,3.4859999999999998,5.062,6.485,4.007,2.258,0.03550845374341045,0.24928300237633497,0.13082133784928027,0.12320067739204062,0.12310507770888529,0.19824642866897926,0.09886372948021084,0.04097129278085822,-0.11019283746556474,Conan Gray,anger
Family Line,sad_hour,363,0.5763571428571429,0.5081,0.4829571428571427,28,38,2.6,18.253,9.579,9.020999999999999,9.014,14.516000000000002,7.238999999999999,3.000000000000001,126,0.5763571428571431,0.5080999999999999,0.4829571428571428,15,19,1.343,7.192000000000001,5.165,3.646,5.062,6.485,4.007,2.258,79,0.5752222222222224,0.5083333333333334,0.49365079365079356,14,17,1.343,7.192000000000001,4.989,3.4859999999999998,5.062,6.485,4.007,2.258,0.03550845374341045,0.24928300237633497,0.13082133784928027,0.12320067739204062,0.12310507770888529,0.19824642866897926,0.09886372948021084,0.04097129278085822,-0.11019283746556474,Conan Gray,joy
Featherweight,fall_feels,221,0.5086875000000001,0.488875,0.46868749999999976,10,21,3.4379999999999997,8.650000000000002,6.28,5.156000000000001,4.103000000000001,3.7159999999999993,8.941,1.7109999999999999,100,0.5086874999999998,0.48887499999999995,0.4686875000000001,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,61,0.4999333333333332,0.4864888888888888,0.47680000000000006,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,0.08186688891534705,0.20597690201214433,0.14954161209667816,0.12277652101440648,0.09770210739373736,0.0884867246100726,0.21290629836885344,0.04074294558876056,-0.19909502262443438,Fleet Foxes,disgust
Featherweight,fall_feels,221,0.5086875000000001,0.488875,0.46868749999999976,10,21,3.4379999999999997,8.650000000000002,6.28,5.156000000000001,4.103000000000001,3.7159999999999993,8.941,1.7109999999999999,100,0.5086874999999998,0.48887499999999995,0.4686875000000001,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,61,0.4999333333333332,0.4864888888888888,0.47680000000000006,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,0.08186688891534705,0.20597690201214433,0.14954161209667816,0.12277652101440648,0.09770210739373736,0.0884867246100726,0.21290629836885344,0.04074294558876056,-0.19909502262443438,Fleet Foxes,fear
Featherweight,fall_feels,221,0.5086875000000001,0.488875,0.46868749999999976,10,21,3.4379999999999997,8.650000000000002,6.28,5.156000000000001,4.103000000000001,3.7159999999999993,8.941,1.7109999999999999,100,0.5086874999999998,0.48887499999999995,0.4686875000000001,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,61,0.4999333333333332,0.4864888888888888,0.47680000000000006,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,0.08186688891534705,0.20597690201214433,0.14954161209667816,0.12277652101440648,0.09770210739373736,0.0884867246100726,0.21290629836885344,0.04074294558876056,-0.19909502262443438,Fleet Foxes,sadness
Featherweight,fall_feels,221,0.5086875000000001,0.488875,0.46868749999999976,10,21,3.4379999999999997,8.650000000000002,6.28,5.156000000000001,4.103000000000001,3.7159999999999993,8.941,1.7109999999999999,100,0.5086874999999998,0.48887499999999995,0.4686875000000001,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,61,0.4999333333333332,0.4864888888888888,0.47680000000000006,6,14,2.602,3.968,4.452999999999999,3.806,2.5870000000000006,2.612,5.422000000000001,1.172,0.08186688891534705,0.20597690201214433,0.14954161209667816,0.12277652101440648,0.09770210739373736,0.0884867246100726,0.21290629836885344,0.04074294558876056,-0.19909502262443438,Fleet Foxes,anger
Feeling Good,villain_mode,248,0.748162162162162,0.5377567567567568,0.4442702702702702,53,18,2.295,19.26,2.3519999999999994,3.0020000000000002,16.936999999999994,17.889000000000006,6.529000000000003,8.455,63,0.748162162162162,0.5377567567567567,0.4442702702702702,16,3,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,39,0.768470588235294,0.5365294117647059,0.4403823529411765,16,2,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,0.029914362804520395,0.25104602510460255,0.03065733390685488,0.03912981138961666,0.22076669403928617,0.23317561490634664,0.08510277766915632,0.11020738017961654,0.5645161290322581,Michael Bublé,joy
Feeling Good,villain_mode,248,0.748162162162162,0.5377567567567568,0.4442702702702702,53,18,2.295,19.26,2.3519999999999994,3.0020000000000002,16.936999999999994,17.889000000000006,6.529000000000003,8.455,63,0.748162162162162,0.5377567567567567,0.4442702702702702,16,3,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,39,0.768470588235294,0.5365294117647059,0.4403823529411765,16,2,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,0.029914362804520395,0.25104602510460255,0.03065733390685488,0.03912981138961666,0.22076669403928617,0.23317561490634664,0.08510277766915632,0.11020738017961654,0.5645161290322581,Michael Bublé,anticipation
Feeling Good,villain_mode,248,0.748162162162162,0.5377567567567568,0.4442702702702702,53,18,2.295,19.26,2.3519999999999994,3.0020000000000002,16.936999999999994,17.889000000000006,6.529000000000003,8.455,63,0.748162162162162,0.5377567567567567,0.4442702702702702,16,3,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,39,0.768470588235294,0.5365294117647059,0.4403823529411765,16,2,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,0.029914362804520395,0.25104602510460255,0.03065733390685488,0.03912981138961666,0.22076669403928617,0.23317561490634664,0.08510277766915632,0.11020738017961654,0.5645161290322581,Michael Bublé,trust
Feeling Good,villain_mode,248,0.748162162162162,0.5377567567567568,0.4442702702702702,53,18,2.295,19.26,2.3519999999999994,3.0020000000000002,16.936999999999994,17.889000000000006,6.529000000000003,8.455,63,0.748162162162162,0.5377567567567567,0.4442702702702702,16,3,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,39,0.768470588235294,0.5365294117647059,0.4403823529411765,16,2,0.18,6.805,0.147,0.422,3.993,4.167,1.009,1.07,0.029914362804520395,0.25104602510460255,0.03065733390685488,0.03912981138961666,0.22076669403928617,0.23317561490634664,0.08510277766915632,0.11020738017961654,0.5645161290322581,Michael Bublé,surprise
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Nicki Minaj,disgust
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Beyoncé,sadness
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Nicki Minaj,anger
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Beyoncé,trust
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Nicki Minaj,sadness
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Nicki Minaj,trust
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Beyoncé,fear
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Beyoncé,anger
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Nicki Minaj,fear
Feeling Myself,bbe,721,0.5615639097744359,0.5044586466165415,0.47137593984962406,45,33,6.169999999999999,12.301999999999998,11.952000000000002,8.728,5.992999999999999,13.898000000000001,7.150999999999998,3.1730000000000005,261,0.5615639097744364,0.5044586466165413,0.4713759398496242,27,20,2.828,7.266,7.11,3.7620000000000005,5.024000000000001,8.539000000000001,4.698,2.868,201,0.5583650793650795,0.5017777777777778,0.4775476190476192,26,18,2.828,7.266,6.934,3.6020000000000003,5.024000000000001,8.539000000000001,4.698,2.868,0.08894719391064913,0.1773465769025617,0.17230095001946172,0.12582351838770595,0.08639554831548141,0.2003546354894979,0.10308936526013807,0.045742211714504016,0.06657420249653259,Beyoncé,disgust
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Wh0,joy
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Wh0,anticipation
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Wh0,trust
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Wh0,surprise
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Just Aaron,joy
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Just Aaron,trust
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Just Aaron,surprise
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Jinadu,joy
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Jinadu,anticipation
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Jinadu,trust
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Jinadu,surprise
Feels,happy_beats,199,0.60825,0.5516249999999999,0.4778125,29,17,1.769,15.230999999999996,1.8450000000000002,3.8859999999999992,11.654999999999998,14.598000000000004,3.7339999999999995,6.156999999999999,35,0.6082500000000002,0.551625,0.47781250000000003,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,17,0.6041428571428572,0.5405,0.4938571428571429,4,3,0.391,1.6400000000000001,0.40800000000000003,0.892,1.11,1.5879999999999999,0.7190000000000001,0.9219999999999999,0.030046709129511677,0.2587006369426751,0.0313375796178344,0.06600424628450105,0.19796178343949042,0.24794904458598732,0.06342250530785562,0.10457749469214436,0.24120603015075376,Just Aaron,anticipation
Fly Away,mood_booster,328,0.588529411764706,0.5007941176470587,0.4450588235294118,32,7,0.141,7.8790000000000004,2.384,1.1989999999999998,2.766,4.376,8.516999999999998,2.757,88,0.5885294117647059,0.5007941176470587,0.44505882352941173,7,6,0.141,2.9410000000000003,1.796,1.1989999999999998,1.883,2.4080000000000004,1.956,1.96,45,0.5927666666666666,0.49459999999999993,0.44756666666666656,7,6,0.141,2.9410000000000003,1.796,1.1989999999999998,1.883,2.4080000000000004,1.956,1.96,0.004697025217362336,0.2624671041673607,0.07941636963256603,0.039941370465371925,0.09214164362570372,0.1457743429161531,0.28372031047003554,0.09184183350544654,0.3048780487804878,Tones And I,surprise
Fly Away,mood_booster,328,0.588529411764706,0.5007941176470587,0.4450588235294118,32,7,0.141,7.8790000000000004,2.384,1.1989999999999998,2.766,4.376,8.516999999999998,2.757,88,0.5885294117647059,0.5007941176470587,0.44505882352941173,7,6,0.141,2.9410000000000003,1.796,1.1989999999999998,1.883,2.4080000000000004,1.956,1.96,45,0.5927666666666666,0.49459999999999993,0.44756666666666656,7,6,0.141,2.9410000000000003,1.796,1.1989999999999998,1.883,2.4080000000000004,1.956,1.96,0.004697025217362336,0.2624671041673607,0.07941636963256603,0.039941370465371925,0.09214164362570372,0.1457743429161531,0.28372031047003554,0.09184183350544654,0.3048780487804878,Tones And I,fear
Fly Away,mood_booster,328,0.588529411764706,0.5007941176470587,0.4450588235294118,32,7,0.141,7.8790000000000004,2.384,1.1989999999999998,2.766,4.376,8.516999999999998,2.757,88,0.5885294117647059,0.5007941176470587,0.44505882352941173,7,6,0.141,2.9410000000000003,1.796,1.1989999999999998,1.883,2.4080000000000004,1.956,1.96,45,0.5927666666666666,0.49459999999999993,0.44756666666666656,7,6,0.141,2.9410000000000003,1.796,1.1989999999999998,1.883,2.4080000000000004,1.956,1.96,0.004697025217362336,0.2624671041673607,0.07941636963256603,0.039941370465371925,0.09214164362570372,0.1457743429161531,0.28372031047003554,0.09184183350544654,0.3048780487804878,Tones And I,joy
Follow,beast_mode,72,0.5574,0.49365000000000003,0.46060000000000006,5,6,0.0,0.544,0.176,0.16,1.7029999999999998,1.032,1.213,0.344,38,0.5573999999999999,0.49365000000000003,0.4605999999999999,3,4,0.0,0.544,0.176,0.16,1.7029999999999998,1.032,1.213,0.344,19,0.5401874999999999,0.48299999999999993,0.488,2,3,0.0,0.544,0.0,0.0,1.7029999999999998,1.032,1.213,0.344,0.0,0.1051817478731632,0.03402938901778809,0.030935808197989176,0.32927300850734725,0.19953596287703018,0.23453209590100543,0.06651198762567671,-0.05555555555555555,Martin Garrix,anticipation
